CustomerKey,Gender,Name,City,State Code,C_State,Zip Code,C_Country,Continent,Birthday,Age,Age Category
227281,Male,Mark Ratcliff,Langley,BC,British Columbia,V3A 4P6,Canada,North America,1964-09-10,52,Adults
227338,Female,Ida Moore,Edmonton,AB,Alberta,T5J 2R4,Canada,North America,1977-10-31,39,Adults
227416,Male,Michael Hicks,Red Deer,AB,Alberta,T4N 2A6,Canada,North America,2000-07-23,16,Minors
227564,Male,Sean Clements,Rolphton,ON,Ontario,K0J 2H0,Canada,North America,1976-02-27,40,Adults
227565,Male,John Pointer,Toronto,ON,Ontario,M5H 1P6,Canada,North America,1971-08-09,45,Adults
227646,Male,Leroy Flatt,Quebec,QC,Quebec,G1V 3V5,Canada,North America,1939-07-31,77,Senior Citizens
227654,Male,Glenn Brown,Sudbury,ON,Ontario,P3E 5K3,Canada,North America,1958-04-27,58,Adults
227656,Female,Elizabeth Landers,Sherbrooke,QC,Quebec,J1H 5M7,Canada,North America,1997-04-09,19,Youth
227898,Male,Michael Marks,Brock,SK,Saskatchewan,S4P 3Y2,Canada,North America,1976-01-08,40,Adults
227946,Female,Kim Lee,Sherbrooke,QC,Quebec,J1H 1R4,Canada,North America,1998-03-27,18,Youth
228402,Female,Lenora Barrett,Victoria,BC,British Columbia,V8R 5A7,Canada,North America,1971-06-22,45,Adults
228413,Male,Brian Alderman,Guelph,ON,Ontario,N1H 2W8,Canada,North America,1954-05-15,62,Senior Citizens
228792,Female,Judy Young,Edmonton,AB,Alberta,T5J 2R4,Canada,North America,1946-12-14,70,Senior Citizens
228850,Male,James McCauley,Ottawa,ON,Ontario,K2G 3K2,Canada,North America,1937-12-24,79,Senior Citizens
229084,Male,Philip Dotson,Toronto,ON,Ontario,M5H 1P6,Canada,North America,1994-04-22,22,Youth
229104,Female,Melissa Barrera,Haines Junction,YT,Yukon,Y0B 1L0,Canada,North America,1966-01-03,50,Adults
229136,Male,Charles Molina,Montreal,QC,Quebec,H4N 3C5,Canada,North America,1947-11-25,69,Senior Citizens
229251,Male,Douglas Williams,Port Elgin,ON,Ontario,N0N 2C4,Canada,North America,1970-01-17,46,Adults
229286,Female,Annamarie Rodriguez,STAVELY,AB,Alberta,T0L 1Z0,Canada,North America,1980-12-10,36,Adults
229582,Male,Peter Price,Saskatoon,SK,Saskatchewan,S7K 1W8,Canada,North America,1945-10-29,71,Senior Citizens
229838,Female,Annette Martinez,Edmonton,AB,Alberta,T6H 1J5,Canada,North America,1980-04-03,36,Adults
229939,Female,Kathleen Curtis,Pikangikum,ON,Ontario,P0V 2L0,Canada,North America,1957-04-27,59,Adults
229949,Male,Brian Watson,Calgary,AB,Alberta,T2T 0C6,Canada,North America,1955-07-22,61,Senior Citizens
229987,Female,Kristina Callahan,Brooks,AB,Alberta,T0J 0J0,Canada,North America,1953-01-05,63,Senior Citizens
230391,Female,Cynthia Kerlin,Stayner,ON,Ontario,L0M 1S0,Canada,North America,1942-09-06,74,Senior Citizens
230405,Male,Jeff Collins,Cadillac,SK,Saskatchewan,S4P 3Y2,Canada,North America,1991-07-25,25,Youth
230457,Male,Andrew Lachapelle,Glencoe,ON,Ontario,N0L 1M0,Canada,North America,1992-04-26,24,Youth
230521,Male,Melvin Cameron,Langley,BC,British Columbia,V3A 4P6,Canada,North America,1947-05-08,69,Senior Citizens
230598,Male,Thomas Bates,Toronto,ON,Ontario,M6S 2Z7,Canada,North America,1940-03-02,76,Senior Citizens
230779,Female,Phyllis Studdard,London,ON,Ontario,N5W 2S9,Canada,North America,1958-11-26,58,Adults
231898,Male,Robert Embree,Calgary,AB,Alberta,T2V 2W2,Canada,North America,1968-12-17,48,Adults
231984,Female,Kathryn Williams,Calgary,AB,Alberta,T2P 0W4,Canada,North America,1954-12-26,62,Senior Citizens
231997,Female,Harriet Ford,Port Mcneill,BC,British Columbia,V0N 2R0,Canada,North America,1960-10-04,56,Adults
232195,Male,Michael Thompson,Toronto,ON,Ontario,M3B 2W6,Canada,North America,1993-07-04,23,Youth
232586,Female,Christine Coppin,New Westminster,BC,British Columbia,V3L 3C1,Canada,North America,1961-06-18,55,Adults
232588,Female,Nancy Fraser,Montreal,QC,Quebec,H4J 1M9,Canada,North America,1984-01-16,32,Adults
232740,Female,Debra Moses,Montreal,QC,Quebec,H4J 1M9,Canada,North America,1984-05-05,32,Adults
232998,Female,Beulah Potts,Toronto,ON,Ontario,M2J 3T7,Canada,North America,1982-04-02,34,Adults
233477,Female,Martha Hamilton,Calgary,AB,Alberta,T3E 0K6,Canada,North America,2001-07-21,15,Minors
233565,Female,Marilyn Harper,Windsor,ON,Ontario,N9A 1H9,Canada,North America,1989-04-24,27,Youth
233567,Female,Blanca Gonyea,Quyon,QC,Quebec,J0X 2V0,Canada,North America,1971-08-12,45,Adults
233643,Female,Latisha Paschal,Calgary,AB,Alberta,T2T 0C6,Canada,North America,1962-06-13,54,Adults
233698,Female,Trudy Riley,Vancouver,BC,British Columbia,V6M 1Y8,Canada,North America,2001-03-22,15,Minors
233728,Male,Steven Stanhope,Toronto,ON,Ontario,M6S 2Z7,Canada,North America,1999-01-26,17,Minors
233855,Male,Donald Smith,Spencerville,ON,Ontario,K0E 1X0,Canada,North America,1947-03-08,69,Senior Citizens
233904,Male,William Bradley,Burlington,ON,Ontario,L7R 2G6,Canada,North America,1952-09-25,64,Senior Citizens
234326,Male,Steven James,Haliburton,ON,Ontario,K0M 1S0,Canada,North America,1962-07-03,54,Adults
234493,Male,Harold Gonzalez,Montreal,QC,Quebec,H3B 4W8,Canada,North America,1989-06-17,27,Youth
234620,Male,Daniel Braunstein,Galahad,AB,Alberta,T0B 1R0,Canada,North America,1941-11-06,75,Senior Citizens
234648,Female,Kim Contreras,Regina,SK,Saskatchewan,S4P 3Y2,Canada,North America,1995-10-18,21,Youth
234726,Female,Rebecca Carl,Burnaby,BC,British Columbia,V5B 3C9,Canada,North America,1938-09-19,78,Senior Citizens
235050,Male,James Webster,Guelph,ON,Ontario,N1H 2T2,Canada,North America,1973-10-04,43,Adults
235093,Female,Isabella Pickett,Montreal,QC,Quebec,H3B 1S6,Canada,North America,1956-03-13,60,Adults
235116,Male,Nathan Valentine,Etobicoke,ON,Ontario,M9W 1K7,Canada,North America,1952-08-23,64,Senior Citizens
235133,Female,Tamela Moran,Toronto,ON,Ontario,M8V 3B6,Canada,North America,1955-05-29,61,Senior Citizens
235534,Female,Mary Gaither,Quebec,QC,Quebec,G1V 3V5,Canada,North America,1959-05-14,57,Adults
235607,Female,Jeanette Tejada,Cornwall,ON,Ontario,K6J 3R2,Canada,North America,1959-09-26,57,Adults
235730,Female,Ethel Harrison,Barrington,NS,Nova Scotia,B0W 1E0,Canada,North America,1949-12-20,67,Senior Citizens
235891,Female,Ethel Poss,Toronto,ON,Ontario,M4E 2V5,Canada,North America,1983-03-24,33,Adults
236161,Female,Nicole Lewis,Montreal,QC,Quebec,H3B 4W8,Canada,North America,1967-10-06,49,Adults
236612,Male,Johnathon Burleson,North Bay,ON,Ontario,P1B 8G3,Canada,North America,1964-10-12,52,Adults
236812,Male,Al Heslin,Glenavon,SK,Saskatchewan,S4P 3Y2,Canada,North America,1970-11-23,46,Adults
236846,Male,Anthony Jarvis,Tiverton,ON,Ontario,N0G 2T0,Canada,North America,1940-03-06,76,Senior Citizens
236863,Male,John Wright,Winnipeg,MB,Manitoba,R3B 3K6,Canada,North America,1954-04-30,62,Senior Citizens
236974,Female,Sandra Hollenbeck,Lloydminster,AB,Alberta,T9V 0L9,Canada,North America,1941-12-31,75,Senior Citizens
237000,Male,George Brown,Christina Lake,BC,British Columbia,V0H 1E0,Canada,North America,1938-03-01,78,Senior Citizens
237358,Male,Mark Blair,Olds,AB,Alberta,T0M 1P0,Canada,North America,1961-01-31,55,Adults
237541,Male,James Dickey,Montreal,QC,Quebec,S4P 3Y2,Canada,North America,1992-03-30,24,Youth
237557,Female,Robin Hoover,Newmarket,ON,Ontario,L3Y 2A3,Canada,North America,1999-04-16,17,Minors
237725,Male,Bryan Gonzalez,Roseneath,ON,Ontario,K0K 2X0,Canada,North America,2001-12-01,15,Minors
237911,Male,Jeremy Patrick,Sherbrooke,QC,Quebec,J1H 1R6,Canada,North America,1947-10-18,69,Senior Citizens
238065,Male,Joseph Adams,London,ON,Ontario,N0N 0N0,Canada,North America,1981-01-15,35,Adults
238069,Male,Alfred Garrett,Toronto,ON,Ontario,M9V 2X5,Canada,North America,1988-02-08,28,Youth
238385,Male,Robert Malone,Kelowna,BC,British Columbia,V1Y 8H2,Canada,North America,1938-09-09,78,Senior Citizens
238624,Male,Daniel Hammer,Fort St John,BC,British Columbia,V1J 3Y7,Canada,North America,1951-07-24,65,Senior Citizens
238625,Male,Jeff Reynolds,Victoria,BC,British Columbia,V8W 2H9,Canada,North America,1951-09-20,65,Senior Citizens
238678,Male,Antonio Petersen,Medicine Hat,AB,Alberta,T1A 0N1,Canada,North America,1971-01-07,45,Adults
238806,Female,Karen Ford,Franklin Centre,QC,Quebec,J0S 1E0,Canada,North America,1962-12-30,54,Adults
238820,Male,David Fraire,Humboldt,SK,Saskatchewan,S4P 3Y2,Canada,North America,1967-04-09,49,Adults
238986,Male,Steven Flores,Lindsay,ON,Ontario,K9V 4A4,Canada,North America,1996-04-10,20,Youth
239066,Female,Carol Hoffman,Trail,BC,British Columbia,V1R 3W5,Canada,North America,1956-06-25,60,Adults
239126,Male,Gary Jackson,Avonmore,ON,Ontario,K0C 1C0,Canada,North America,1984-10-05,32,Adults
239134,Male,Nicholas Kelly,La Tuque,QC,Quebec,G9X 3B2,Canada,North America,1973-06-04,43,Adults
239187,Female,Viva Tocco,Calgary,AB,Alberta,T2P 1M6,Canada,North America,1958-11-11,58,Adults
239297,Female,Kendra Scott,Brantford,ON,Ontario,N3T 2Z8,Canada,North America,1983-09-29,33,Adults
239424,Male,Randy King,Toronto,ON,Ontario,M2N 2G8,Canada,North America,1984-07-28,32,Adults
239502,Male,Bernard Davis,Chilliwack,BC,British Columbia,V2P 2S6,Canada,North America,1990-04-08,26,Youth
239571,Female,Marie Tate,North Vancouver,BC,British Columbia,V5T 2C1,Canada,North America,1935-06-05,81,Senior Citizens
239647,Female,Jane Matthews,Pointe Au Baril,ON,Ontario,P0G 1K0,Canada,North America,1937-01-26,79,Senior Citizens
239934,Male,Anthony Olsen,Bear Canyon,AB,Alberta,T1T 1T1,Canada,North America,1993-07-03,23,Youth
239991,Male,Wayne Chung,High Prairie,AB,Alberta,T0G 1E0,Canada,North America,1951-04-21,65,Senior Citizens
240017,Female,Nicole Lopez,Okanagan Mission,BC,British Columbia,V0R 1S0,Canada,North America,1953-10-01,63,Senior Citizens
240085,Female,Jena Lundy,Williamsburg,ON,Ontario,K0C 2H0,Canada,North America,1972-12-05,44,Adults
240328,Female,Rose Fawcett,Toronto,ON,Ontario,M5T 1T4,Canada,North America,1942-07-07,74,Senior Citizens
240341,Male,Gregory Morgan,Peterborough,ON,Ontario,K9H 2L1,Canada,North America,1994-04-22,22,Youth
240344,Male,Stephen Silcox,Toronto,ON,Ontario,M9V 2X5,Canada,North America,1994-08-10,22,Youth
240347,Female,Beatrice Robinson,New Westminster,BC,British Columbia,V3L 5H1,Canada,North America,1978-05-24,38,Adults
240370,Male,Ryan Coca,Toronto,ON,Ontario,M4W 1J7,Canada,North America,1963-11-12,53,Adults
240527,Female,Hailey Matthews,Brockville,ON,Ontario,K6V 4X4,Canada,North America,1989-03-03,27,Youth
240595,Male,Daniel Williamson,Lachute,QC,Quebec,J8H 2J7,Canada,North America,1978-12-18,38,Adults
240609,Female,Connie Delgado,Kintore,ON,Ontario,N0M 2C0,Canada,North America,1984-01-25,32,Adults
240858,Male,Harvey Ahmad,Vancouver,BC,British Columbia,V5R 2T4,Canada,North America,1966-09-09,50,Adults
241006,Female,Carmella Kovach,Saskatoon,SK,Saskatchewan,S7K 1W8,Canada,North America,1960-12-16,56,Adults
241136,Male,Jermaine Gardner,Calgary,AB,Alberta,T2P 0H3,Canada,North America,1966-04-24,50,Adults
241230,Female,Della Calhoun,Wolfe Island,ON,Ontario,K0H 2Y0,Canada,North America,1964-11-08,52,Adults
241365,Male,Matthew Moncrief,Rosedale,BC,British Columbia,V0X 1X0,Canada,North America,2001-12-12,15,Minors
241436,Male,Rickie Springer,Montreal,QC,Quebec,H3C 5K4,Canada,North America,1944-11-01,72,Senior Citizens
241450,Male,James Knight,Parry Sound,ON,Ontario,P2A 1W8,Canada,North America,1958-04-20,58,Adults
241513,Female,Heidi Powers,Kelowna,BC,British Columbia,V1Y 8H2,Canada,North America,2001-04-28,15,Minors
241610,Male,Blake Robinson,Nanaimo,BC,British Columbia,V9R 3A8,Canada,North America,1941-02-03,75,Senior Citizens
241724,Female,Misty Ball,Brandon,MB,Manitoba,R7A 5Y1,Canada,North America,1945-11-28,71,Senior Citizens
241760,Male,Paul Guy,Cranbrook,BC,British Columbia,V1C 2R9,Canada,North America,1998-03-10,18,Youth
241885,Female,Tina Mock,Winnipeg,MB,Manitoba,R3C 0C4,Canada,North America,1986-06-02,30,Youth
242098,Male,Martin Clark,Tignish,PE,Prince Edward Island,C0B 2B0,Canada,North America,1952-01-20,64,Senior Citizens
242542,Female,Colleen Moore,Campbell River,BC,British Columbia,V9W 2C9,Canada,North America,1998-09-02,18,Youth
242571,Male,John Daigle,North Bay,ON,Ontario,P1B 8G4,Canada,North America,1979-01-27,37,Adults
242781,Male,Stephen Gritton,Toronto,ON,Ontario,M2N 2G8,Canada,North America,1984-03-10,32,Adults
242897,Female,Sherri Fray,Vancouver,BC,British Columbia,V6C 1B4,Canada,North America,1978-04-16,38,Adults
242901,Male,Allen Tran,Toronto,ON,Ontario,M6H 4B6,Canada,North America,1943-11-16,73,Senior Citizens
242920,Male,Stephen Powell,New Westminster,BC,British Columbia,V3L 5H1,Canada,North America,1937-05-03,79,Senior Citizens
242985,Female,Donna Shannon,Rosetown,SK,Saskatchewan,S0L 2V0,Canada,North America,1992-07-14,24,Youth
243036,Female,Denese McDaniel,Toronto,ON,Ontario,M5H 1P6,Canada,North America,1947-08-29,69,Senior Citizens
243073,Female,Kathy Allen,Calgary,AB,Alberta,T2P 0W4,Canada,North America,1974-02-05,42,Adults
243170,Female,Susan Dee,St Hyacinthe,QC,Quebec,J2S 2T3,Canada,North America,1948-03-23,68,Senior Citizens
243209,Female,Molly Clark,Courtenay,BC,British Columbia,V9N 2J6,Canada,North America,1949-04-17,67,Senior Citizens
243332,Male,Cory Potter,Mulhurst Bay,AB,Alberta,T0C 2C0,Canada,North America,1962-06-06,54,Adults
243341,Female,Cecile Herman,Ottawa,ON,Ontario,K1Z 7B5,Canada,North America,1981-10-19,35,Adults
243543,Female,Marta Ramm,Richmond,BC,British Columbia,V6X 2B8,Canada,North America,1974-06-03,42,Adults
243747,Male,Bill Caldwell,St Catharines,ON,Ontario,L2S 2K4,Canada,North America,1961-08-06,55,Adults
243799,Male,Troy Brandon,Winnipeg,MB,Manitoba,R3C 4L5,Canada,North America,1975-05-28,41,Adults
243807,Male,Troy Hobbs,Toronto,ON,Ontario,M2J 3T7,Canada,North America,1995-09-29,21,Youth
243917,Female,Summer Brown,Toronto,ON,Ontario,M5T 1T4,Canada,North America,1983-02-07,33,Adults
244065,Female,Dawn Stanfill,Toronto,ON,Ontario,M5J 2R8,Canada,North America,1981-05-15,35,Adults
244179,Male,Peter Hummel,Calgary,AB,Alberta,T2A 1C8,Canada,North America,1985-12-12,31,Adults
244193,Male,Daniel Lippert,Etobicoke,ON,Ontario,M9W 1K7,Canada,North America,1959-03-15,57,Adults
244320,Male,Douglas Richards,Lansdowne House,ON,Ontario,P0T 1Z0,Canada,North America,1977-06-30,39,Adults
244323,Male,Freddie Gorney,Toronto,ON,Ontario,M5J 2R8,Canada,North America,1985-01-27,31,Adults
244354,Female,Esther Smith,South Slocan,BC,British Columbia,V0G 2G0,Canada,North America,1962-02-12,54,Adults
244462,Female,Shanon Watson,Vancouver,BC,British Columbia,V6C 1B4,Canada,North America,1952-11-23,64,Senior Citizens
244465,Male,Raymond Calderon,Bjorkdale,SK,Saskatchewan,S0E 0E0,Canada,North America,1975-05-22,41,Adults
244545,Female,Joan Bedard,Vancouver,BC,British Columbia,V6B 3K9,Canada,North America,1993-02-14,23,Youth
244601,Female,Brittany Borders,Newmarket,ON,Ontario,L3Y 2A3,Canada,North America,1959-09-09,57,Adults
244737,Female,Barbara Maciejewski,Vancouver,BC,British Columbia,V6B 3K9,Canada,North America,1974-07-06,42,Adults
244792,Male,Myron Holman,Malton,ON,Ontario,L4T 1A9,Canada,North America,1981-02-14,35,Adults
244921,Male,Benjamin Weaver,London,ON,Ontario,N5W 2S9,Canada,North America,1938-07-12,78,Senior Citizens
244931,Male,Horacio Saavedra,Carmacks,YT,Yukon,Y0B 1C0,Canada,North America,1943-04-12,73,Senior Citizens
244936,Female,Carolee Miller,Toronto,ON,Ontario,M3B 2W6,Canada,North America,1940-12-06,76,Senior Citizens
245017,Female,Maria Aultman,Chelsea,QC,Quebec,J0X 1N0,Canada,North America,1990-02-14,26,Youth
245143,Female,Gladys Kilpatrick,Quebec,QC,Quebec,G1E 2L3,Canada,North America,1974-08-15,42,Adults
245372,Female,Janet Greer,Brockville,ON,Ontario,K6V 4X4,Canada,North America,1937-02-11,79,Senior Citizens
245649,Male,Daniel Horton,Hughenden,AB,Alberta,T0B 2E0,Canada,North America,1964-04-27,52,Adults
245739,Male,Franklyn Edmonson,Montreal,QC,Quebec,H3B 4W8,Canada,North America,1945-01-26,71,Senior Citizens
245808,Male,Mark Macias,Stittsville,ON,Ontario,K2S 1B9,Canada,North America,1940-04-20,76,Senior Citizens
245912,Female,Evelyn Lavender,Calgary,AB,Alberta,T2P 0W4,Canada,North America,1959-11-29,57,Adults
245936,Male,Shane Becker,St Charles,ON,Ontario,P0M 2W0,Canada,North America,1993-07-14,23,Youth
246420,Male,Willie Sanchez,Richmond,BC,British Columbia,V6X 2B8,Canada,North America,1965-03-22,51,Adults
246656,Male,Christopher White,Edmonton,AB,Alberta,T5J 3N6,Canada,North America,1962-06-24,54,Adults
246888,Male,Joseph Bryant,Kirkland Lake,ON,Ontario,P2N 2G8,Canada,North America,1971-03-29,45,Adults
247032,Male,Jason Welch,Francois Lake,BC,British Columbia,V0J 1E0,Canada,North America,1967-12-19,49,Adults
247129,Male,Edward Sims,Calgary,AB,Alberta,T2P 1M6,Canada,North America,1998-03-08,18,Youth
247132,Female,Joyce Davis,Ottawa,ON,Ontario,K1H 7Z1,Canada,North America,1963-04-10,53,Adults
247171,Female,Candis Manning,Vancouver,BC,British Columbia,V6B 3K9,Canada,North America,1998-03-11,18,Youth
247443,Male,Dennis Perryman,Wha Ti,NT,Northwest Territories,X0E 1P0,Canada,North America,1966-01-31,50,Adults
247706,Male,Michael Hopkins,Highgate,ON,Ontario,N0P 1T0,Canada,North America,1996-01-07,20,Youth
247866,Male,Michael Faught,Edmonton,AB,Alberta,T6H 1J5,Canada,North America,1987-12-26,29,Youth
247966,Female,Mary Howze,Montreal,QC,Quebec,H2X 1Y8,Canada,North America,1960-08-29,56,Adults
247971,Female,Rose Cox,Ottawa,ON,Ontario,K1Z 7B5,Canada,North America,2000-01-01,16,Minors
248178,Female,Mary Alvarez,Carbon,AB,Alberta,T0M 0L0,Canada,North America,1947-04-01,69,Senior Citizens
248283,Female,Pamela Gantt,Domremy,SK,Saskatchewan,S4P 3Y2,Canada,North America,1955-05-27,61,Senior Citizens
248406,Female,Lynne Stanton,East Hereford,QC,Quebec,J0B 1S0,Canada,North America,1991-08-05,25,Youth
248476,Male,Elliott Dahl,Edmonton,AB,Alberta,T5J 2R4,Canada,North America,2001-01-03,15,Minors
248555,Male,Clarence Chiasson,Huntingdon,BC,British Columbia,V0X 1M0,Canada,North America,1985-08-20,31,Adults
248607,Male,Robert Dowd,Oshawa,ON,Ontario,L1H 7K5,Canada,North America,1951-06-02,65,Senior Citizens
248677,Female,Jennifer Rosenblum,Quebec,QC,Quebec,G1R 5B2,Canada,North America,1991-09-29,25,Youth
248690,Female,Glenda Mitchell,Gorrie,ON,Ontario,N0G 1X0,Canada,North America,1938-05-18,78,Senior Citizens
249120,Male,Craig Burch,Newmarket,ON,Ontario,L3Y 2A3,Canada,North America,1983-08-25,33,Adults
249261,Female,Terry Bowen,Montreal,QC,Quebec,H3C 5K4,Canada,North America,1968-09-19,48,Adults
249269,Female,Mary Brown,Bromptonville,QC,Quebec,H0H 0H0,Canada,North America,1966-12-27,50,Adults
249320,Female,Sarah Hall,Red Deer,AB,Alberta,T4N 2A6,Canada,North America,1953-06-20,63,Senior Citizens
249397,Female,Stacey Nabors,Kitchener,ON,Ontario,N2H 5A5,Canada,North America,1949-02-07,67,Senior Citizens
249578,Female,Shirley Fife,Victoria,BC,British Columbia,V8W 2H9,Canada,North America,1947-10-16,69,Senior Citizens
249893,Female,Mary Simms,Kamloops,BC,British Columbia,V2C 5A5,Canada,North America,1938-07-26,78,Senior Citizens
249956,Female,Brittany Grizzard,Edmonton,AB,Alberta,T5M 3K3,Canada,North America,1971-07-30,45,Adults
250052,Male,Justin Champion,Niagara Falls,ON,Ontario,L2G 6Y2,Canada,North America,1976-12-01,40,Adults
250176,Male,Charles Cooper,Toronto,ON,Ontario,M1L 3K7,Canada,North America,1993-08-08,23,Youth
250194,Male,Christopher Jones,Chilliwack,BC,British Columbia,V2P 2S6,Canada,North America,1955-01-12,61,Senior Citizens
250739,Female,Anna Howe,Penticton,BC,British Columbia,V2A 2T6,Canada,North America,1974-09-23,42,Adults
250804,Male,Rafael Scott,Ottawa,ON,Ontario,K1P 5M7,Canada,North America,1940-09-28,76,Senior Citizens
250824,Male,Brian McAtee,Stoney Creek,ON,Ontario,L8G 2V1,Canada,North America,1954-05-17,62,Senior Citizens
250884,Male,Kyle Askins,Brampton,ON,Ontario,L6T 3W9,Canada,North America,1948-03-04,68,Senior Citizens
250944,Male,Dallas Hudson,Welland,ON,Ontario,L3B 3Z6,Canada,North America,1976-03-01,40,Adults
250990,Male,Dan Grainger,Sudbury,ON,Ontario,P3E 4N2,Canada,North America,1947-08-23,69,Senior Citizens
251045,Female,Catherine Carter,Longueuil,QC,Quebec,J4H 1M3,Canada,North America,1936-12-19,80,Senior Citizens
251069,Male,Roy Peterson,Nanaimo,BC,British Columbia,V9R 3A8,Canada,North America,1942-10-28,74,Senior Citizens
251084,Female,Mary Dejean,Bonaventure,QC,Quebec,G0C 1E0,Canada,North America,1950-07-25,66,Senior Citizens
251252,Male,Frank Harris,Estevan,SK,Saskatchewan,S4A 0W6,Canada,North America,1995-05-18,21,Youth
251282,Male,Philip Holley,Calgary,AB,Alberta,T2P 0H3,Canada,North America,1976-05-13,40,Adults
251344,Male,Charles Rosa,Toronto,ON,Ontario,M8Z 4H4,Canada,North America,1990-04-01,26,Youth
251587,Male,Gregory West,Unionville,ON,Ontario,L3R 0L7,Canada,North America,1935-07-26,81,Senior Citizens
